date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,44,11.0,25.0,48,12.0,12,82.88070370000423,0.000450974886254,True,True,False,0.1000000000002501,0.0,5.9233345965026274e-05,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,0.0,True
2025-09-22,44,11.0,50.0,18,4.5,7,35.491749699996944,0.0008333805481177,True,True,False,0.1000000000030922,0.0,0.0500000000000007,1.0000000000287557e-07,3.979039320256561e-12,12.0,optimal,0.0001544213371356,True
2025-09-22,44,11.0,75.0,13,3.25,6,3.926244599997517,0.0004702950341557,True,True,False,0.1000000000008185,0.0,0.0499999999999971,9.999999999940613e-08,4.035882739117369e-12,12.0,optimal,5.454135676386508e-07,True
2025-09-22,48,12.0,-500.0,0,0.0,3,0.1502600999992864,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-450.0,0,0.0,3,0.1826963000003161,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-400.0,0,0.0,3,0.1846060000025318,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-350.0,0,0.0,3,0.1514688000006572,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-300.0,0,0.0,3,0.1826158000003488,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-250.0,16,4.0,7,1.4041472999997495,0.0009159927606493,True,True,False,0.1000000000000227,0.0,0.0500000000000007,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,1.2799533750994658e-05,True
2025-09-22,48,12.0,-200.0,20,5.0,8,2.9444375000039145,0.0009204703942229,True,True,False,0.1000000000000227,0.0,0.0500000000000007,1.0000000000287557e-07,4.007461029686965e-12,12.0,optimal,0.0,True
2025-09-22,48,12.0,-150.0,24,6.0,9,6.629997000001822,0.0008030143465688,True,True,False,0.1000000000001364,0.0,0.0499999999999971,0.0,3.979039320256561e-12,12.0,optimal,0.0008030143465688,True
2025-09-22,48,12.0,-100.0,24,6.0,9,3.5114300999975967,0.0009835435122479,True,True,False,0.1000000000001364,0.0,0.0499999999999971,0.0,4.035882739117369e-12,12.0,optimal,2.6271336475576093e-05,True
2025-09-22,48,12.0,25.0,48,12.0,12,56.56835369999863,0.0006207684956301,True,True,False,0.1000000000065028,0.0,0.0499999999999971,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,0.0005696297756798,True
2025-09-22,48,12.0,50.0,14,3.5,6,13.830031699995745,0.0001047582468234,True,True,False,0.1000000000010459,0.0,0.0500000000000007,1.0000000000287557e-07,4.007461029686965e-12,12.0,optimal,0.0001047582468234,True
