t,T_IT,T_Rack,T_c,T_h,T_in,E_TES,P_chiller_HVAC,P_chiller_TES,P_Total,q_chiller_hvac,q_ch,q_dis,q_cool,price,cost
882.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
883.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
884.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
885.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
886.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
887.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
888.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
889.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
890.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
891.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
892.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
893.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
894.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
895.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
896.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
897.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
898.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
899.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
900.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
901.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
902.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
903.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
904.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
905.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
906.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
907.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
908.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
909.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
910.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
911.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
912.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
913.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
914.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
915.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
916.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
917.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
918.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
919.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
920.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
921.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
922.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
923.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
924.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
925.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
926.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
927.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
928.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
929.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
930.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
931.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
932.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
933.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
934.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
935.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
936.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
937.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
938.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
939.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
940.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
941.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
942.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
943.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
944.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
945.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
946.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
947.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
948.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
949.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
950.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
951.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
952.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
953.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
954.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
955.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
956.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
957.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
958.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
959.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
960.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
961.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
962.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
963.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
964.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
965.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
966.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
967.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
968.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
969.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
970.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
971.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
972.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
973.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
974.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
975.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
976.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
977.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
978.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
979.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
980.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
981.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
982.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
983.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
984.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
985.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
986.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
987.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
988.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
989.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
990.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
991.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
992.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
993.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
994.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
995.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
996.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
997.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
998.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
999.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1000.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1001.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1002.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1003.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1004.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1005.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1006.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1007.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1008.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1009.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1010.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1011.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1012.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1013.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1014.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1015.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1016.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
